Days,Open,High,Low,Close
2927,	12.95,	12.95,	12.95,	12.95
2926,	12.47,	12.47,	12.47,	12.47
2925,	13.07,	13.07,	13.07,	13.07
2924,	13.08,	13.08,	13.08,	13.08
2923,	13.03,	13.03,	13.03,	13.03
2922,	13.17,	13.17,	13.17,	13.17
2921,	13.02,	13.02,	13.02,	13.02
2920,	12.69,	12.69,	12.69,	12.69
2919,	12.5,	12.5,	12.5,	12.5
2918,	12.53,	12.53,	12.53,	12.53
2917,	12.64,	12.64,	12.64,	12.64
2916,	11.3,	11.3,	11.3,	11.3
2915,	11.18,	11.18,	11.18,	11.18
2914,	11.36,	11.36,	11.36,	11.36
2913,	11.48,	11.48,	11.48,	11.48
2912,	11.17,	11.17,	11.17,	11.17
2911,	11.09,	11.09,	11.09,	11.09
2910,	10.86,	10.86,	10.86,	10.86
2909,	10.89,	10.89,	10.89,	10.89
2908,	11.24,	11.24,	11.24,	11.24
2907,	11.03,	11.03,	11.03,	11.03
2906,	11.33,	11.33,	11.33,	11.33
2905,	11.57,	11.57,	11.57,	11.57
2904,	11.58,	11.58,	11.58,	11.58
2903,	11.89,	11.89,	11.89,	11.89
2902,	11.78,	11.78,	11.78,	11.78
2901,	11.56,	11.56,	11.56,	11.56
2900,	11.54,	11.54,	11.54,	11.54
2899,	11.78,	11.78,	11.78,	11.78
2898,	11.87,	11.87,	11.87,	11.87
2897,	11.84,	11.84,	11.84,	11.84
2896,	11.9,	11.9,	11.9,	11.9
2895,	12.12,	12.12,	12.12,	12.12
2894,	12.16,	12.16,	12.16,	12.16
2893,	12.04,	12.04,	12.04,	12.04
2892,	12.04,	12.04,	12.04,	12.04
2891,	12.14,	12.14,	12.14,	12.14
2890,	12.18,	12.18,	12.18,	12.18
2889,	12.17,	12.17,	12.17,	12.17
2888,	12.05,	12.05,	12.05,	12.05
2887,	12.13,	12.13,	12.13,	12.13
2886,	12.09,	12.09,	12.09,	12.09
2885,	11.85,	11.85,	11.85,	11.85
2884,	12,	12,	12,	12
2883,	12.16,	12.16,	12.16,	12.16
2882,	12.07,	12.07,	12.07,	12.07
2881,	11.55,	11.55,	11.55,	11.55
2880,	11.64,	11.64,	11.64,	11.64
2879,	11.55,	11.55,	11.55,	11.55
2878,	11.31,	11.31,	11.31,	11.31
2877,	11.17,	11.17,	11.17,	11.17
2876,	11.13,	11.13,	11.13,	11.13
2875,	11.19,	11.19,	11.19,	11.19
2874,	11.2,	11.2,	11.2,	11.2
2873,	11,	11,	11,	11
2872,	10.86,	10.86,	10.86,	10.86
2871,	10.79,	10.79,	10.79,	10.79
2870,	11.06,	11.06,	11.06,	11.06
2869,	11.29,	11.29,	11.29,	11.29
2868,	11.24,	11.24,	11.24,	11.24
2867,	11.5,	11.5,	11.5,	11.5
2866,	11.45,	11.45,	11.45,	11.45
2865,	11.52,	11.52,	11.52,	11.52
2864,	11.52,	11.52,	11.52,	11.52
2863,	11.42,	11.42,	11.42,	11.42
2862,	11.28,	11.28,	11.28,	11.28
2861,	11.25,	11.25,	11.25,	11.25
2860,	11.53,	11.53,	11.53,	11.53
2859,	11.58,	11.58,	11.58,	11.58
2858,	11.66,	11.66,	11.66,	11.66
2857,	11.8,	11.8,	11.8,	11.8
2856,	11.64,	11.64,	11.64,	11.64
2855,	11.67,	11.67,	11.67,	11.67
2854,	11.66,	11.66,	11.66,	11.66
2853,	11.51,	11.51,	11.51,	11.51
2852,	11.48,	11.48,	11.48,	11.48
2851,	11.42,	11.42,	11.42,	11.42
2850,	11.6,	11.6,	11.6,	11.6
2849,	11.65,	11.65,	11.65,	11.65
2848,	11.49,	11.49,	11.49,	11.49
2847,	11.45,	11.45,	11.45,	11.45
2846,	11.43,	11.43,	11.43,	11.43
2845,	11.11,	11.11,	11.11,	11.11
2844,	11.17,	11.17,	11.17,	11.17
2843,	10.99,	10.99,	10.99,	10.99
2842,	10.89,	10.89,	10.89,	10.89
2841,	10.87,	10.87,	10.87,	10.87
2840,	10.94,	10.94,	10.94,	10.94
2839,	11.25,	11.25,	11.25,	11.25
2838,	11.21,	11.21,	11.21,	11.21
2837,	11.29,	11.29,	11.29,	11.29
2836,	11.29,	11.29,	11.29,	11.29
2835,	11.43,	11.43,	11.43,	11.43
2834,	11.23,	11.23,	11.23,	11.23
2833,	11.21,	11.21,	11.21,	11.21
2832,	11.25,	11.25,	11.25,	11.25
2831,	11.29,	11.29,	11.29,	11.29
2830,	11,	11,	11,	11
2829,	10.86,	10.86,	10.86,	10.86
2828,	10.93,	10.93,	10.93,	10.93
2827,	11.03,	11.03,	11.03,	11.03
2826,	10.91,	10.91,	10.91,	10.91
2825,	10.8,	10.8,	10.8,	10.8
2824,	10.78,	10.78,	10.78,	10.78
2823,	10.96,	10.96,	10.96,	10.96
2822,	10.92,	10.92,	10.92,	10.92
2821,	10.79,	10.79,	10.79,	10.79
2820,	10.66,	10.66,	10.66,	10.66
2819,	10.83,	10.83,	10.83,	10.83
2818,	10.63,	10.63,	10.63,	10.63
2817,	10.79,	10.79,	10.79,	10.79
2816,	10.7,	10.7,	10.7,	10.7
2815,	10.42,	10.42,	10.42,	10.42
2814,	10.44,	10.44,	10.44,	10.44
2813,	10.66,	10.66,	10.66,	10.66
2812,	11.06,	11.06,	11.06,	11.06
2811,	11.02,	11.02,	11.02,	11.02
2810,	11.26,	11.26,	11.26,	11.26
2809,	10.98,	10.98,	10.98,	10.98
2808,	11.51,	11.51,	11.51,	11.51
2807,	11.92,	11.92,	11.92,	11.92
2806,	11.83,	11.83,	11.83,	11.83
2805,	11.99,	11.99,	11.99,	11.99
2804,	12.07,	12.07,	12.07,	12.07
2803,	11.92,	11.92,	11.92,	11.92
2802,	11.75,	11.75,	11.75,	11.75
2801,	12.16,	12.16,	12.16,	12.16
2800,	11.95,	11.95,	11.95,	11.95
2799,	12.21,	12.21,	12.21,	12.21
2798,	12.58,	12.58,	12.58,	12.58
2797,	12.61,	12.61,	12.61,	12.61
2796,	12.97,	12.97,	12.97,	12.97
2795,	12.92,	12.92,	12.92,	12.92
2794,	13.1,	13.1,	13.1,	13.1
2793,	13.01,	13.01,	13.01,	13.01
2792,	13.07,	13.07,	13.07,	13.07
2791,	12.85,	12.85,	12.85,	12.85
2790,	12.79,	12.79,	12.79,	12.79
2789,	12.86,	12.86,	12.86,	12.86
2788,	12.68,	12.68,	12.68,	12.68
2787,	12.7,	12.7,	12.7,	12.7
2786,	12.7,	12.7,	12.7,	12.7
2785,	12.63,	12.63,	12.63,	12.63
2784,	12.54,	12.54,	12.54,	12.54
2783,	12.24,	12.24,	12.24,	12.24
2782,	12.23,	12.23,	12.23,	12.23
2781,	12.16,	12.16,	12.16,	12.16
2780,	12.4,	12.4,	12.4,	12.4
2779,	12.48,	12.48,	12.48,	12.48
2778,	12.38,	12.38,	12.38,	12.38
2777,	12.36,	12.36,	12.36,	12.36
2776,	12.33,	12.33,	12.33,	12.33
2775,	12.3,	12.3,	12.3,	12.3
2774,	12.48,	12.48,	12.48,	12.48
2773,	12.32,	12.32,	12.32,	12.32
2772,	12.47,	12.47,	12.47,	12.47
2771,	12.3,	12.3,	12.3,	12.3
2770,	12.38,	12.38,	12.38,	12.38
2769,	12.12,	12.12,	12.12,	12.12
2768,	12.3,	12.3,	12.3,	12.3
2767,	12.16,	12.16,	12.16,	12.16
2766,	11.86,	11.86,	11.86,	11.86
2765,	11.53,	11.53,	11.53,	11.53
2764,	11.91,	11.91,	11.91,	11.91
2763,	11.98,	11.98,	11.98,	11.98
2762,	11.93,	11.93,	11.93,	11.93
2761,	12.75,	12.75,	12.75,	12.75
2760,	12.8,	12.8,	12.8,	12.8
2759,	12.71,	12.71,	12.71,	12.71
2758,	12.73,	12.73,	12.73,	12.73
2757,	12.63,	12.63,	12.63,	12.63
2756,	12.33,	12.33,	12.33,	12.33
2755,	12.47,	12.47,	12.47,	12.47
2754,	12.57,	12.57,	12.57,	12.57
2753,	12.81,	12.81,	12.81,	12.81
2752,	12.79,	12.79,	12.79,	12.79
2751,	13.07,	13.07,	13.07,	13.07
2750,	13.06,	13.06,	13.06,	13.06
2749,	13.23,	13.23,	13.23,	13.23
2748,	13.08,	13.08,	13.08,	13.08
2747,	13.14,	13.14,	13.14,	13.14
2746,	13.13,	13.13,	13.13,	13.13
2745,	12.85,	12.85,	12.85,	12.85
2744,	12.73,	12.73,	12.73,	12.73
2743,	12.81,	12.81,	12.81,	12.81
2742,	12.67,	12.67,	12.67,	12.67
2741,	12.58,	12.58,	12.58,	12.58
2740,	12.66,	12.66,	12.66,	12.66
2739,	12.68,	12.68,	12.68,	12.68
2738,	12.9,	12.9,	12.9,	12.9
2737,	12.89,	12.89,	12.89,	12.89
2736,	12.86,	12.86,	12.86,	12.86
2735,	12.59,	12.59,	12.59,	12.59
2734,	12.46,	12.46,	12.46,	12.46
2733,	12.32,	12.32,	12.32,	12.32
2732,	12.39,	12.39,	12.39,	12.39
2731,	12.54,	12.54,	12.54,	12.54
2730,	12.5,	12.5,	12.5,	12.5
2729,	12.4,	12.4,	12.4,	12.4
2728,	12.48,	12.48,	12.48,	12.48
2727,	12.61,	12.61,	12.61,	12.61
2726,	12.73,	12.73,	12.73,	12.73
2725,	12.43,	12.43,	12.43,	12.43
2724,	12.37,	12.37,	12.37,	12.37
2723,	12.82,	12.82,	12.82,	12.82
2722,	12.8,	12.8,	12.8,	12.8
2721,	12.77,	12.77,	12.77,	12.77
2720,	12.88,	12.88,	12.88,	12.88
2719,	12.84,	12.84,	12.84,	12.84
2718,	13.12,	13.12,	13.12,	13.12
2717,	12.97,	12.97,	12.97,	12.97
2716,	13.35,	13.35,	13.35,	13.35
2715,	13.43,	13.43,	13.43,	13.43
2714,	13.7,	13.7,	13.7,	13.7
2713,	13.79,	13.79,	13.79,	13.79
2712,	13.43,	13.43,	13.43,	13.43
2711,	13.17,	13.17,	13.17,	13.17
2710,	13.19,	13.19,	13.19,	13.19
2709,	13.15,	13.15,	13.15,	13.15
2708,	13.1,	13.1,	13.1,	13.1
2707,	13.17,	13.17,	13.17,	13.17
2706,	13.14,	13.14,	13.14,	13.14
2705,	13.33,	13.33,	13.33,	13.33
2704,	13.26,	13.26,	13.26,	13.26
2703,	13.43,	13.43,	13.43,	13.43
2702,	13.4,	13.4,	13.4,	13.4
2701,	13.25,	13.25,	13.25,	13.25
2700,	13.21,	13.21,	13.21,	13.21
2699,	13.01,	13.01,	13.01,	13.01
2698,	13.25,	13.25,	13.25,	13.25
2697,	13.07,	13.07,	13.07,	13.07
2696,	13.15,	13.15,	13.15,	13.15
2695,	13.24,	13.24,	13.24,	13.24
2694,	12.84,	12.84,	12.84,	12.84
2693,	13.91,	13.91,	13.91,	13.91
2692,	12.85,	12.85,	12.85,	12.85
2691,	12.82,	12.82,	12.82,	12.82
2690,	12.86,	12.86,	12.86,	12.86
2689,	12.48,	12.48,	12.48,	12.48
2688,	12.52,	12.52,	12.52,	12.52
2687,	12.24,	12.24,	12.24,	12.24
2686,	11.9,	11.9,	11.9,	11.9
2685,	11.48,	11.48,	11.48,	11.48
2684,	10.99,	10.99,	10.99,	10.99
2683,	11.02,	11.02,	11.02,	11.02
2682,	11.36,	11.36,	11.36,	11.36
2681,	11.75,	11.75,	11.75,	11.75
2680,	11.96,	11.96,	11.96,	11.96
2679,	11.89,	11.89,	11.89,	11.89
2678,	11.5,	11.5,	11.5,	11.5
2677,	11.43,	11.43,	11.43,	11.43
2676,	11.67,	11.67,	11.67,	11.67
2675,	11.3,	11.3,	11.3,	11.3
2674,	11.37,	11.37,	11.37,	11.37
2673,	12.06,	12.06,	12.06,	12.06
2672,	12.02,	12.02,	12.02,	12.02
2671,	12.29,	12.29,	12.29,	12.29
2670,	12.41,	12.41,	12.41,	12.41
2669,	12.22,	12.22,	12.22,	12.22
2668,	12.26,	12.26,	12.26,	12.26
2667,	11.92,	11.92,	11.92,	11.92
2666,	12.06,	12.06,	12.06,	12.06
2665,	12.04,	12.04,	12.04,	12.04
2664,	11.85,	11.85,	11.85,	11.85
2663,	12.5,	12.5,	12.5,	12.5
2662,	12.62,	12.62,	12.62,	12.62
2661,	12.52,	12.52,	12.52,	12.52
2660,	12.55,	12.55,	12.55,	12.55
2659,	12.27,	12.27,	12.27,	12.27
2658,	12.31,	12.31,	12.31,	12.31
2657,	12.09,	12.09,	12.09,	12.09
2656,	12.1,	12.1,	12.1,	12.1
2655,	12.08,	12.08,	12.08,	12.08
2654,	11.92,	11.92,	11.92,	11.92
2653,	11.92,	11.92,	11.92,	11.92
2652,	12.17,	12.17,	12.17,	12.17
2651,	12.49,	12.49,	12.49,	12.49
2650,	12.65,	12.65,	12.65,	12.65
2649,	12.73,	12.73,	12.73,	12.73
2648,	12.66,	12.66,	12.66,	12.66
2647,	12.38,	12.38,	12.38,	12.38
2646,	12.3,	12.3,	12.3,	12.3
2645,	12.41,	12.41,	12.41,	12.41
2644,	12.25,	12.25,	12.25,	12.25
2643,	12.33,	12.33,	12.33,	12.33
2642,	12.48,	12.48,	12.48,	12.48
2641,	12.25,	12.25,	12.25,	12.25
2640,	12.62,	12.62,	12.62,	12.62
2639,	12.8,	12.8,	12.8,	12.8
2638,	12.55,	12.55,	12.55,	12.55
2637,	12.54,	12.54,	12.54,	12.54
2636,	12.53,	12.53,	12.53,	12.53
2635,	12.67,	12.67,	12.67,	12.67
2634,	12.35,	12.35,	12.35,	12.35
2633,	12,	12,	12,	12
2632,	11.84,	11.84,	11.84,	11.84
2631,	11.95,	11.95,	11.95,	11.95
2630,	12.04,	12.04,	12.04,	12.04
2629,	11.73,	11.73,	11.73,	11.73
2628,	11.89,	11.89,	11.89,	11.89
2627,	12.09,	12.09,	12.09,	12.09
2626,	12.14,	12.14,	12.14,	12.14
2625,	11.98,	11.98,	11.98,	11.98
2624,	11.91,	11.91,	11.91,	11.91
2623,	11.56,	11.56,	11.56,	11.56
2622,	11.72,	11.72,	11.72,	11.72
2621,	11.25,	11.25,	11.25,	11.25
2620,	11.26,	11.26,	11.26,	11.26
2619,	11.15,	11.15,	11.15,	11.15
2618,	11.03,	11.03,	11.03,	11.03
2617,	10.73,	10.73,	10.73,	10.73
2616,	10.46,	10.46,	10.46,	10.46
2615,	10.19,	10.19,	10.19,	10.19
2614,	9.67,	9.67,	9.67,	9.67
2613,	9.76,	9.76,	9.76,	9.76
2612,	9.67,	9.67,	9.67,	9.67
2611,	9.63,	9.63,	9.63,	9.63
2610,	9.52,	9.52,	9.52,	9.52
2609,	9.8,	9.8,	9.8,	9.8
2608,	9.94,	9.94,	9.94,	9.94
2607,	9.73,	9.73,	9.73,	9.73
2606,	9.7,	9.7,	9.7,	9.7
2605,	9.74,	9.74,	9.74,	9.74
2604,	9.42,	9.42,	9.42,	9.42
2603,	9.54,	9.54,	9.54,	9.54
2602,	9.57,	9.57,	9.57,	9.57
2601,	9.27,	9.27,	9.27,	9.27
2600,	9.28,	9.28,	9.28,	9.28
2599,	9.29,	9.29,	9.29,	9.29
2598,	9.54,	9.54,	9.54,	9.54
2597,	9.71,	9.71,	9.71,	9.71
2596,	9.89,	9.89,	9.89,	9.89
2595,	9.96,	9.96,	9.96,	9.96
2594,	10.11,	10.11,	10.11,	10.11
2593,	10,	10,	10,	10
2592,	10.14,	10.14,	10.14,	10.14
2591,	10.08,	10.08,	10.08,	10.08
2590,	10.26,	10.26,	10.26,	10.26
2589,	10.43,	10.43,	10.43,	10.43
2588,	10.49,	10.49,	10.49,	10.49
2587,	10.43,	10.43,	10.43,	10.43
2586,	10.63,	10.63,	10.63,	10.63
2585,	10.43,	10.43,	10.43,	10.43
2584,	9.97,	9.97,	9.97,	9.97
2583,	10.01,	10.01,	10.01,	10.01
2582,	9.85,	9.85,	9.85,	9.85
2581,	9.59,	9.59,	9.59,	9.59
2580,	9.78,	9.78,	9.78,	9.78
2579,	9.77,	9.77,	9.77,	9.77
2578,	10.08,	10.08,	10.08,	10.08
2577,	9.95,	9.95,	9.95,	9.95
2576,	10.21,	10.21,	10.21,	10.21
2575,	10.45,	10.45,	10.45,	10.45
2574,	10.16,	10.16,	10.16,	10.16
2573,	10.06,	10.06,	10.06,	10.06
2572,	10.11,	10.11,	10.11,	10.11
2571,	10.41,	10.41,	10.41,	10.41
2570,	10.2,	10.2,	10.2,	10.2
2569,	10.1,	10.1,	10.1,	10.1
2568,	10.05,	10.05,	10.05,	10.05
2567,	9.95,	9.95,	9.95,	9.95
2566,	9.62,	9.62,	9.62,	9.62
2565,	9.2,	9.2,	9.2,	9.2
2564,	9.27,	9.27,	9.27,	9.27
2563,	9.48,	9.48,	9.48,	9.48
2562,	9.24,	9.24,	9.24,	9.24
2561,	8.91,	8.91,	8.91,	8.91
2560,	8.5,	8.5,	8.5,	8.5
2559,	8.62,	8.62,	8.62,	8.62
2558,	8.73,	8.73,	8.73,	8.73
2557,	9.27,	9.27,	9.27,	9.27
2556,	9.35,	9.35,	9.35,	9.35
2555,	9.89,	9.89,	9.89,	9.89
2554,	9.86,	9.86,	9.86,	9.86
2553,	10.06,	10.06,	10.06,	10.06
2552,	10.38,	10.38,	10.38,	10.38
2551,	10.19,	10.19,	10.19,	10.19
2550,	10.53,	10.53,	10.53,	10.53
2549,	10.62,	10.62,	10.62,	10.62
2548,	11.11,	11.11,	11.11,	11.11
2547,	10.78,	10.78,	10.78,	10.78
2546,	10.58,	10.58,	10.58,	10.58
2545,	10.77,	10.77,	10.77,	10.77
2544,	10.89,	10.89,	10.89,	10.89
2543,	10.88,	10.88,	10.88,	10.88
2542,	10.88,	10.88,	10.88,	10.88
2541,	11.13,	11.13,	11.13,	11.13
2540,	11.24,	11.24,	11.24,	11.24
2539,	11.35,	11.35,	11.35,	11.35
2538,	11.46,	11.46,	11.46,	11.46
2537,	11.34,	11.34,	11.34,	11.34
2536,	11.57,	11.57,	11.57,	11.57
2535,	11.51,	11.51,	11.51,	11.51
2534,	11.68,	11.68,	11.68,	11.68
2533,	11.38,	11.38,	11.38,	11.38
2532,	11.02,	11.02,	11.02,	11.02
2531,	11.15,	11.15,	11.15,	11.15
2530,	10.87,	10.87,	10.87,	10.87
2529,	10.89,	10.89,	10.89,	10.89
2528,	11.02,	11.02,	11.02,	11.02
2527,	10.93,	10.93,	10.93,	10.93
2526,	10.97,	10.97,	10.97,	10.97
2525,	10.9,	10.9,	10.9,	10.9
2524,	10.98,	10.98,	10.98,	10.98
2523,	10.56,	10.56,	10.56,	10.56
2522,	10.54,	10.54,	10.54,	10.54
2521,	10.34,	10.34,	10.34,	10.34
2520,	10.74,	10.74,	10.74,	10.74
2519,	10.89,	10.89,	10.89,	10.89
2518,	10.69,	10.69,	10.69,	10.69
2517,	10.55,	10.55,	10.55,	10.55
2516,	10.64,	10.64,	10.64,	10.64
2515,	10.79,	10.79,	10.79,	10.79
2514,	11.22,	11.22,	11.22,	11.22
2513,	11.4,	11.4,	11.4,	11.4
2512,	11.44,	11.44,	11.44,	11.44
2511,	11.66,	11.66,	11.66,	11.66
2510,	11.45,	11.45,	11.45,	11.45
2509,	11.55,	11.55,	11.55,	11.55
2508,	11.67,	11.67,	11.67,	11.67
2507,	11.7,	11.7,	11.7,	11.7
2506,	11.67,	11.67,	11.67,	11.67
2505,	11.84,	11.84,	11.84,	11.84
2504,	11.95,	11.95,	11.95,	11.95
2503,	11.87,	11.87,	11.87,	11.87
2502,	11.32,	11.32,	11.32,	11.32
2501,	11.74,	11.74,	11.74,	11.74
2500,	10.92,	10.92,	10.92,	10.92
2499,	10.99,	10.99,	10.99,	10.99
2498,	10.52,	10.52,	10.52,	10.52
2497,	10.55,	10.55,	10.55,	10.55
2496,	10.56,	10.56,	10.56,	10.56
2495,	10.42,	10.42,	10.42,	10.42
2494,	10.31,	10.31,	10.31,	10.31
2493,	10.69,	10.69,	10.69,	10.69
2492,	11.06,	11.06,	11.06,	11.06
2491,	11.12,	11.12,	11.12,	11.12
2490,	11.18,	11.18,	11.18,	11.18
2489,	11.38,	11.38,	11.38,	11.38
2488,	11.31,	11.31,	11.31,	11.31
2487,	11,	11,	11,	11
2486,	11.08,	11.08,	11.08,	11.08
2485,	10.91,	10.91,	10.91,	10.91
2484,	10.83,	10.83,	10.83,	10.83
2483,	10.74,	10.74,	10.74,	10.74
2482,	11.1,	11.1,	11.1,	11.1
2481,	11.21,	11.21,	11.21,	11.21
2480,	11.42,	11.42,	11.42,	11.42
2479,	11.32,	11.32,	11.32,	11.32
2478,	11.13,	11.13,	11.13,	11.13
2477,	11.34,	11.34,	11.34,	11.34
2476,	11.19,	11.19,	11.19,	11.19
2475,	10.97,	10.97,	10.97,	10.97
2474,	11.11,	11.11,	11.11,	11.11
2473,	10.96,	10.96,	10.96,	10.96
2472,	10.67,	10.67,	10.67,	10.67
2471,	10.17,	10.17,	10.17,	10.17
2470,	10.43,	10.43,	10.43,	10.43
2469,	10.25,	10.25,	10.25,	10.25
2468,	10.51,	10.51,	10.51,	10.51
2467,	11.16,	11.16,	11.16,	11.16
2466,	11.39,	11.39,	11.39,	11.39
2465,	11.48,	11.48,	11.48,	11.48
2464,	11.53,	11.53,	11.53,	11.53
2463,	11.91,	11.91,	11.91,	11.91
2462,	11.96,	11.96,	11.96,	11.96
2461,	11.35,	11.35,	11.35,	11.35
2460,	11.12,	11.12,	11.12,	11.12
2459,	11.46,	11.46,	11.46,	11.46
2458,	11.46,	11.46,	11.46,	11.46
2457,	11.52,	11.52,	11.52,	11.52
2456,	12.08,	12.08,	12.08,	12.08
2455,	12.35,	12.35,	12.35,	12.35
2454,	12.05,	12.05,	12.05,	12.05
2453,	11.76,	11.76,	11.76,	11.76
2452,	11.74,	11.74,	11.74,	11.74
2451,	12,	12,	12,	12
2450,	11.84,	11.84,	11.84,	11.84
2449,	12.17,	12.17,	12.17,	12.17
2448,	11.93,	11.93,	11.93,	11.93
2447,	11.1,	11.1,	11.1,	11.1
2446,	10.76,	10.76,	10.76,	10.76
2445,	11.84,	11.84,	11.84,	11.84
2444,	11.97,	11.97,	11.97,	11.97
2443,	12.21,	12.21,	12.21,	12.21
2442,	12.22,	12.22,	12.22,	12.22
2441,	12.75,	12.75,	12.75,	12.75
2440,	13.06,	13.06,	13.06,	13.06
2439,	13.16,	13.16,	13.16,	13.16
2438,	12.85,	12.85,	12.85,	12.85
2437,	13.59,	13.59,	13.59,	13.59
2436,	13.72,	13.72,	13.72,	13.72
2435,	13.76,	13.76,	13.76,	13.76
2434,	13.79,	13.79,	13.79,	13.79
2433,	13.72,	13.72,	13.72,	13.72
2432,	13.63,	13.63,	13.63,	13.63
2431,	13.2,	13.2,	13.2,	13.2
2430,	13.79,	13.79,	13.79,	13.79
2429,	14.14,	14.14,	14.14,	14.14
2428,	14.08,	14.08,	14.08,	14.08
2427,	13.94,	13.94,	13.94,	13.94
2426,	14.57,	14.57,	14.57,	14.57
2425,	14.89,	14.89,	14.89,	14.89
2424,	14.61,	14.61,	14.61,	14.61
2423,	14.68,	14.68,	14.68,	14.68
2422,	14.23,	14.23,	14.23,	14.23
2421,	14.19,	14.19,	14.19,	14.19
2420,	14.98,	14.98,	14.98,	14.98
2419,	14.61,	14.61,	14.61,	14.61
2418,	14.69,	14.69,	14.69,	14.69
2417,	15.46,	15.46,	15.46,	15.46
2416,	15.36,	15.36,	15.36,	15.36
2415,	15.61,	15.61,	15.61,	15.61
2414,	16.04,	16.04,	16.04,	16.04
2413,	16.12,	16.12,	16.12,	16.12
2412,	15.88,	15.88,	15.88,	15.88
2411,	16.15,	16.15,	16.15,	16.15
2410,	16.47,	16.47,	16.47,	16.47
2409,	16.59,	16.59,	16.59,	16.59
2408,	16.46,	16.46,	16.46,	16.46
2407,	16.49,	16.49,	16.49,	16.49
2406,	16.66,	16.66,	16.66,	16.66
2405,	16.91,	16.91,	16.91,	16.91
2404,	17.07,	17.07,	17.07,	17.07
2403,	17.17,	17.17,	17.17,	17.17
2402,	17.27,	17.27,	17.27,	17.27
2401,	17.1,	17.1,	17.1,	17.1
2400,	17.01,	17.01,	17.01,	17.01
2399,	17.04,	17.04,	17.04,	17.04
2398,	17.07,	17.07,	17.07,	17.07
2397,	16.85,	16.85,	16.85,	16.85
2396,	16.91,	16.91,	16.91,	16.91
2395,	17.02,	17.02,	17.02,	17.02
2394,	16.93,	16.93,	16.93,	16.93
2393,	17.07,	17.07,	17.07,	17.07
2392,	16.77,	16.77,	16.77,	16.77
2391,	16.72,	16.72,	16.72,	16.72
2390,	16.78,	16.78,	16.78,	16.78
2389,	17.04,	17.04,	17.04,	17.04
2388,	17.06,	17.06,	17.06,	17.06
2387,	16.94,	16.94,	16.94,	16.94
2386,	16.87,	16.87,	16.87,	16.87
2385,	16.82,	16.82,	16.82,	16.82
2384,	16.94,	16.94,	16.94,	16.94
2383,	16.74,	16.74,	16.74,	16.74
2382,	16.42,	16.42,	16.42,	16.42
2381,	16.46,	16.46,	16.46,	16.46
2380,	16.38,	16.38,	16.38,	16.38
2379,	16.4,	16.4,	16.4,	16.4
2378,	16.54,	16.54,	16.54,	16.54
2377,	16.32,	16.32,	16.32,	16.32
2376,	16.4,	16.4,	16.4,	16.4
2375,	16.37,	16.37,	16.37,	16.37
2374,	16.25,	16.25,	16.25,	16.25
2373,	15.7,	15.7,	15.7,	15.7
2372,	15.47,	15.47,	15.47,	15.47
2371,	15.4,	15.4,	15.4,	15.4
2370,	15.14,	15.14,	15.14,	15.14
2369,	15.12,	15.12,	15.12,	15.12
2368,	15.52,	15.52,	15.52,	15.52
2367,	15.62,	15.62,	15.62,	15.62
2366,	15.51,	15.51,	15.51,	15.51
2365,	15.38,	15.38,	15.38,	15.38
2364,	15.35,	15.35,	15.35,	15.35
2363,	15.51,	15.51,	15.51,	15.51
2362,	15.39,	15.39,	15.39,	15.39
2361,	15.18,	15.18,	15.18,	15.18
2360,	15.34,	15.34,	15.34,	15.34
2359,	15.2,	15.2,	15.2,	15.2
2358,	15.73,	15.73,	15.73,	15.73
2357,	15.94,	15.94,	15.94,	15.94
2356,	16.04,	16.04,	16.04,	16.04
2355,	16.18,	16.18,	16.18,	16.18
2354,	16.13,	16.13,	16.13,	16.13
2353,	16.28,	16.28,	16.28,	16.28
2352,	16.1,	16.1,	16.1,	16.1
2351,	16.07,	16.07,	16.07,	16.07
2350,	15.96,	15.96,	15.96,	15.96
2349,	16.26,	16.26,	16.26,	16.26
2348,	16.26,	16.26,	16.26,	16.26
2347,	16.23,	16.23,	16.23,	16.23
2346,	16.25,	16.25,	16.25,	16.25
2345,	16.46,	16.46,	16.46,	16.46
2344,	16.27,	16.27,	16.27,	16.27
2343,	16.26,	16.26,	16.26,	16.26
2342,	15.84,	15.84,	15.84,	15.84
2341,	15.88,	15.88,	15.88,	15.88
2340,	15.62,	15.62,	15.62,	15.62
2339,	15.81,	15.81,	15.81,	15.81
2338,	15.65,	15.65,	15.65,	15.65
2337,	16.19,	16.19,	16.19,	16.19
2336,	16.29,	16.29,	16.29,	16.29
2335,	16.28,	16.28,	16.28,	16.28
2334,	16.65,	16.65,	16.65,	16.65
2333,	16.71,	16.71,	16.71,	16.71
2332,	16.59,	16.59,	16.59,	16.59
2331,	16.73,	16.73,	16.73,	16.73
2330,	16.47,	16.47,	16.47,	16.47
2329,	16.43,	16.43,	16.43,	16.43
2328,	15.99,	15.99,	15.99,	15.99
2327,	15.99,	15.99,	15.99,	15.99
2326,	16.43,	16.43,	16.43,	16.43
2325,	16.16,	16.16,	16.16,	16.16
2324,	16.85,	16.85,	16.85,	16.85
2323,	17.19,	17.19,	17.19,	17.19
2322,	17.41,	17.41,	17.41,	17.41
2321,	17.18,	17.18,	17.18,	17.18
2320,	17.13,	17.13,	17.13,	17.13
2319,	17.16,	17.16,	17.16,	17.16
2318,	17.23,	17.23,	17.23,	17.23
